author_id;author_name;coauthors;publication_title;abstract;venue
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Goetz Graefe;The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules of Thumb;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Robert Eberl,Jim Gray,John Nordlinger,Guru Raghavendran,Donald R. Slutz,Greg Smith,Phil Smoot,John Hoffman,Natt Robb III,Hedy Rossmeissl,Beth Duff,George Lee,Theresa Mathesmier,Randall Sunne;Microsoft TerraServer;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Philip A. Bernstein,Michael L. Brodie,Stefano Ceri,David J. DeWitt,Michael J. Franklin,Hector Garcia-Molina,Jim Gray,Gerald Held,Joseph M. Hellerstein,H. V. Jagadish,Michael Lesk,David Maier,Jeffrey F. Naughton,Hamid Pirahesh,Michael Stonebraker,Jeffrey D. Ullman;The Asilomar Report on Database Research;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Peter Z. Kunszt,Ani Thakar,Jim Gray;Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Jim Gray,Donald R. Slutz;Microsoft TerraServer: A Spatial Data Warehouse;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Tamas Budavari,Tanu Malik,Jim Gray,Ani Thakar;Web Services for the Virtual Observatory;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Leslie Lamport;Consensus on Transaction Commit;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Jim Gray,Ani Thakar,Peter Z. Kunszt,Tanu Malik,Jordan Raddick,Christopher Stoughton,Jan vandenBerg;The SDSS SkyServer, Public Access to the Sloan Digital Sky Server Data;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Jim Gray,Ani Thakar,Peter Z. Kunszt,Tanu Malik,Jordan Raddick,Christopher Stoughton,Jan vandenBerg;The SDSS SkyServer: Public Access to the Sloan Digital Sky Server Data;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Jim Gray,Eric Strand,Steve Ekblad,Jeffrey Richter;TerraService.NET: An Introduction to Web Services;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Alexander S. Szalay,Ani Thakar,Christopher Stoughton,Jan vandenBerg;Online Scientific Data Curation, Publication, and Archiving;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Gordon Bell,Jim Gray;The Revolution Yet to Happen;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;What Next? A Dozen Information-Technology Research Goals;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Wyman Chong,Tom Barclay,Alexander S. Szalay,Jan vandenBerg;TeraScale SneakerNet: Using Inexpensive Disks for Backup, Archiving, and Data Exchange;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Distributed Computing Economics;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Surajit Chaudhuri,Adam Bosworth,Andrew Layman,Don Reichart,Murali Venkatrao,Frank Pellow,Hamid Pirahesh;Data Cube: A Relational Aggregation Operator Generalizing Group-By, Cross-Tab, and Sub-Totals;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Data Management: Past, Present, and Future;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Hal Berenson,Philip A. Bernstein,Jim Gray,Jim Melton,Elizabeth J. O'Neil,Patrick E. O'Neil;A Critique of ANSI SQL Isolation Levels;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Queues Are Databases;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Gerd Heber,Jim Gray;Supporting Finite Element Analysis with a Relational Database Backend, Part I: There is Life beyond Files;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Gerd Heber,Jim Gray;Supporting Finite Element Analysis with a Relational Database Backend, Part II: Database Design and Access;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Charles Levine;Thousands of DebitCredit Transactions-Per-Second: Easy and Inexpensive;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;A Measure of Transaction Processing 20 Years Later;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Alexander S. Szalay,Gyorgy Fekete;Using Table Valued Functions in SQL Server 2005 To Implement a Spatial Data Library;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Jim Gray,George Fekete,Peter Z. Kunszt,Peter Kukol,Ani Thakar;Indexing the Sphere with the Hierarchical Triangular Mesh;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Gordon Bell,Jim Gray,Alexander S. Szalay;Petascale Computational Systems;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Catharine van Ingen;Empirical Measurements of Disk Failure Rates and Error Rates;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Maria A. Nieto-Santisteban,Aniruddha R. Thakar,Alexander S. Szalay,Jim Gray;Large-Scale Query and XMatch, Entering the Parallel Zone;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Russell Sears,Catharine van Ingen,Jim Gray;To BLOB or Not To BLOB: Large Object Storage in a Database or a Filesystem?;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Katalin Szlavecz,Andreas Terzis,Stuart Ozer,Razvan Musaloiu-Elefteri,Joshua Cogan,Sam Small,Randal C. Burns,Jim Gray,Alexander S. Szalay;Life Under Your Feet: An End-to-End Soil Ecology Sensor Network, Database, Web Server, and Analysis Service;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Maria A. Nieto-Santisteban,Alexander S. Szalay;The Zones Algorithm for Finding Points-Near-a-Point or Cross-Matching Spatial Datasets;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Alexander S. Szalay,Tamas Budavari,Robert Lupton,Maria A. Nieto-Santisteban,Ani Thakar;Cross-Matching Multiple Spatial Observations and Dealing with Missing Data;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Vik Singh,Jim Gray,Ani Thakar,Alexander S. Szalay,Jordan Raddick,Bill Boroski,Svetlana Lebedeva,Brian Yanny;SkyServer Traffic Report - The First Five Years;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,David T. Liu,Maria A. Nieto-Santisteban,Alexander S. Szalay,David J. DeWitt,Gerd Heber;Scientific Data Management in the Coming Decade;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Peter Kukol,Jim Gray;Performance Considerations for Gigabyte per Second Transcontinental Disk-to-Disk File Transfers;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Jim Gray;TerraServer SAN-Cluster Architecture and Operations Experience;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Alexander S. Szalay;Where the Rubber Meets the Sky: Bridging the Gap between Databases and Science;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Peter Kukol,Jim Gray;Sequential File Programming Patterns and Performance with .NET;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Maria A. Nieto-Santisteban,Alexander S. Szalay,Aniruddha R. Thakar,William O'Mullane,Jim Gray,James Annis;When Database Systems Meet the Grid;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;William O'Mullane,Nolan Li,Maria A. Nieto-Santisteban,Alexander S. Szalay,Ani Thakar,Jim Gray;Batch is back: CasJobs, serving multi-TB data on the Web;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jacek Becla,Andrew Hanushevsky,Sergei Nikolaev,Ghaleb Abdulla,Alexander S. Szalay,Maria A. Nieto-Santisteban,Ani Thakar,Jim Gray;Designing a Multi-petabyte Database for LSST;;CoRR
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Paul R. McJones,Mike W. Blasgen,Bruce G. Lindsay,Raymond A. Lorie,Thomas G. Price,Gianfranco R. Putzolu,Irving L. Traiger;The Recovery Manager of the System R Database Manager;;ACM Comput. Surv.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Surajit Chaudhuri,Adam Bosworth,Andrew Layman,Don Reichart,Murali Venkatrao,Frank Pellow,Hamid Pirahesh;Data Cube: A Relational Aggregation Operator Generalizing Group-by, Cross-Tab, and Sub Totals;;Data Min. Knowl. Discov.
6398532616ff68f26d9f42a2;Jim Gray;Timothy C. K. Chou,Jim Gray;Transaction Acceleration;;IEEE Database Eng. Bull.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;A 'Measure of Transaction Processing' 20 Years Later;;IEEE Data Eng. Bull.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Alexander S. Szalay;Where the Rubber Meets the Sky: Bridging the Gap between Databases and Science;;IEEE Data Eng. Bull.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;What Next? A Few Remaining Problems in Information Technlogy, SIGMOD Conference 1999, ACM Turing Award Lecture, Video;;ACM SIGMOD Digital Symposium Collection
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Review - Benchmarking Database Systems A Systematic Approach;;ACM SIGMOD Digital Review
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Michael A. Harrison;The Theory of Sequential Relations;;Information and Control
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Michael A. Harrison,Oscar H. Ibarra;Two-Way Pushdown Automata;;Information and Control
6398532616ff68f26d9f42a2;Jim Gray;Mike W. Blasgen,Morton M. Astrahan,Donald D. Chamberlin,Jim Gray,W. Frank King III,Bruce G. Lindsay,Raymond A. Lorie,James W. Mehl,Thomas G. Price,Gianfranco R. Putzolu,Mario Schkolnick,Patricia G. Selinger,Donald R. Slutz,H. Raymond Strong,Irving L. Traiger,Bradford W. Wade,Robert A. Yost;System R: An Architectural Overview;;IBM Systems Journal
6398532616ff68f26d9f42a2;Jim Gray;Mike W. Blasgen,Morton M. Astrahan,Donald D. Chamberlin,Jim Gray,W. Frank King III,Bruce G. Lindsay,Raymond A. Lorie,James W. Mehl,Thomas G. Price,Gianfranco R. Putzolu,Mario Schkolnick,Patricia G. Selinger,Donald R. Slutz,H. Raymond Strong,Irving L. Traiger,Bradford W. Wade,Robert A. Yost;System R: An Architectural Overview;;IBM Systems Journal
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Jim Gray,Steve Ekblad,Eric Strand,Jeffrey Richter;Designing and Building TerraService;;IEEE Internet Computing
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;What next?: A dozen information-technology research goals;;J. ACM
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Michael A. Harrison;On the Covering and Reduction Problems for Context-Free Grammars;;J. ACM
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Michael A. Harrison;Canonical Precedence Schemes;;J. ACM
6398532616ff68f26d9f42a2;Jim Gray;Herve Gallaire,Jim Gray,Michael A. Harrison,Gabor T. Herman;Infinite Linear Sequential Machines;;J. Comput. Syst. Sci.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;A conversation with Tim Bray;;ACM Queue
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Mark Compton;A call to arms;;ACM Queue
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Robert Barnes,Jim Gray,Prakash Sundaresan;Loading Databases Using Dataflow Parallelism;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Philip A. Bernstein,Michael L. Brodie,Stefano Ceri,David J. DeWitt,Michael J. Franklin,Hector Garcia-Molina,Jim Gray,Gerald Held,Joseph M. Hellerstein,H. V. Jagadish,Michael Lesk,David Maier,Jeffrey F. Naughton,Hamid Pirahesh,Michael Stonebraker,Jeffrey D. Ullman;The Asilomar Report on Database Research;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Philip A. Bernstein,Umeshwar Dayal,David J. DeWitt,Dieter Gawlick,Jim Gray,Matthias Jarke,Bruce G. Lindsay,Peter C. Lockemann,David Maier,Erich J. Neuhold,Andreas Reuter,Lawrence A. Rowe,Hans-Jorg Schek,Joachim W. Schmidt,Michael Schrefl,Michael Stonebraker;Future Directions in DBMS Research - The Laguna Beach Participants;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;David J. DeWitt,Jim Gray;Parallel Database Systems: The Future of Database Processing or a Passing Fad?;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Goetz Graefe;The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules of Thumb;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,David T. Liu,Maria A. Nieto-Santisteban,Alexander S. Szalay,David J. DeWitt,Gerd Heber;Scientific data management in the coming decade;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Michael Stonebraker,Lawrence A. Rowe,Bruce G. Lindsay,Jim Gray,Michael J. Carey,Michael L. Brodie,Philip A. Bernstein,David Beech;Third-Generation Database System Manifesto - The Committee for Advanced DBMS Function;;SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Mike W. Blasgen,Jim Gray,Michael F. Mitoma,Thomas G. Price;The Convoy Phenomenon;;Operating Systems Review
81868b5cff02637c9d153e6a;Jim Gray;Jim Gray;Increasing the Effectiveness of OS Research;;Operating Systems Review
6398532616ff68f26d9f42a2;Jim Gray;Morton M. Astrahan,Mike W. Blasgen,Donald D. Chamberlin,Kapali P. Eswaran,Jim Gray,Patricia P. Griffiths,W. Frank King III,Raymond A. Lorie,Paul R. McJones,James W. Mehl,Gianfranco R. Putzolu,Irving L. Traiger,Bradford W. Wade,Vera Watson;System R: Relational Approach to Database Management;;ACM Trans. Database Syst.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Leslie Lamport;Consensus on transaction commit;;ACM Trans. Database Syst.
6398532616ff68f26d9f42a2;Jim Gray;Irving L. Traiger,Jim Gray,Cesare A. Galtieri,Bruce G. Lindsay;Transactions and Consistency in Distributed Database Systems;;ACM Trans. Database Syst.
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;An Approach to Decentralized Computer Systems;;IEEE Trans. Software Eng.
6398532616ff68f26d9f42a2;Jim Gray;Chris Nyberg,Tom Barclay,Zarka Cvetanovic,Jim Gray,David B. Lomet;AlphaSort: A Cache-Sensitive Parallel External Sort;;VLDB J.
6398532616ff68f26d9f42a2;Jim Gray;Magdalena Balazinska,Amol Deshpande,Michael J. Franklin,Phillip B. Gibbons,Jim Gray,Mark H. Hansen,Michael Liebhold,Suman Nath,Alexander S. Szalay,Vincent Tao;Data Management in the Worldwide Sensor Web;;IEEE Pervasive Computing
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Vera Watson;A Shared Segment and Interprocess Communication Facility for VM/370;;IBM Research Report
6398532616ff68f26d9f42a2;Jim Gray;Irving L. Traiger,Jim Gray,Cesare A. Galtieri,Bruce G. Lindsay;Transactions and Consistency in Distributed Database Systems;;IBM Research Report
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;The Benchmark Handbook for Database and Transaction Systems (1st Edition);;null
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;The Benchmark Handbook for Database and Transaction Systems (2nd Edition);;null
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Andreas Reuter;Transaction Processing: Concepts and Techniques;;null
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Bob Fitzgerald;Flash Disk Opportunity for Server Applications;;ACM Queue
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Distributed Computing Economics;;ACM Queue
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;The Benchmark Handbook for Database and Transaction Systems (1st Edition);;null
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;The Benchmark Handbook for Database and Transaction Systems (2nd Edition);;null
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Andreas Reuter;Transaction Processing: Concepts and Techniques;;null
6398532616ff68f26d9f42a2;Jim Gray;Alexander S. Szalay,Ani R. Thakar,Jim Gray;The sqlLoader Data-Loading Pipeline;;Computing in Science and Engineering
6398532616ff68f26d9f42a2;Jim Gray;Ani R. Thakar,Alexander S. Szalay,George Fekete,Jim Gray;The Catalog Archive Server Database Management System;;Computing in Science and Engineering
6398532616ff68f26d9f42a2;Jim Gray;Serge Abiteboul,Rakesh Agrawal,Phil Bernstein,Mike Carey,Stefano Ceri,Bruce Croft,David DeWitt,Mike Franklin,Hector Garcia Molina,Dieter Gawlick,Jim Gray,Laura Haas,Alon Halevy,Joe Hellerstein,Yannis Ioannidis,Martin Kersten,Michael Pazzani,Mike Lesk,David Maier,Jeff Naughton,Hans Schek,Timos Sellis,Avi Silberschatz,Mike Stonebraker,Rick Snodgrass,Jeff Ullman,Gerhard Weikum,Jennifer Widom,Stan Zdonik;The Lowell database research self-assessment;;Communications of the ACM
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;The transaction concept: virtues and limitations;;Readings in database systems
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Franco Putzolu;The 5 minute rule for trading memory for disc accesses and the 10 byte rule for trading memory for CPU time;;ACM SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Andreas Reuter;Transaction Processing: Concepts and Techniques, 1st edition;;null
6398532616ff68f26d9f42a2;Jim Gray;Phil Bernstein,Michael Brodie,Stefano Ceri,David DeWitt,Mike Franklin,Hector Garcia-Molina,Jim Gray,Jerry Held,Joe Hellerstein,H. V. Jagadish,Michael Lesk,Dave Maier,Jeff Naughton,Hamid Pirahesh,Mike Stonebraker,Jeff Ullman;The Asilomar report on database research;;ACM SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Chris Nyberg,Tom Barclay,Zarka Cvetanovic,Jim Gray,Dave Lomet;AlphaSort: a cache-sensitive parallel external sort;;Readings in database systems (3rd ed.)
6398532616ff68f26d9f42a2;Jim Gray;David DeWitt,Jim Gray;Parallel database systems: the future of high performance database systems;;Readings in database systems (3rd ed.)
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Surajit Chaudhuri,Adam Bosworth,Andrew Layman,Don Reichart,Murali Venkatrao,Frank Pellow,Hamid Pirahesh;Data Cube: a relational aggregation operator generalizing group-by, cross-tab, and sub-totals;;Readings in database systems (3rd ed.)
6398532616ff68f26d9f42a2;Jim Gray;Tom Barclay,Jim Gray,Don Slutz;Microsoft TerraServer: a spatial data warehouse;;ACM SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Pat Helland,Patrick O'Neil,Dennis Shasha;The dangers of replication and a solution;;Readings in database systems (3rd ed.)
6398532616ff68f26d9f42a2;Jim Gray;Michael Stonebraker,Lawrence A. Rowe,Bruce G. Lindsay,Jim Gray,Michael J. Carey,Michael L. Brodie,Philip A. Bernstein,David Beech;Third-generation database system manifesto;;ACM SIGMOD Record
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Paul McJones,Mike Blasgen,Bruce Lindsay,Raymond Lorie,Tom Price,Franco Putzolu,Irving Traiger;The Recovery Manager of the System R Database Manager;;ACM Computing Surveys (CSUR)
6398532616ff68f26d9f42a2;Jim Gray;Banu Özden,Eran Gabber,Bruce Hillyer,Wee Teck Ng,Elizabeth A. M. Shriver,David J. DeWitt,Bruce Gordon,Jim Gray,John Wilkes;Storage Service Providers: a Solution for Storage Management? (Panel);;Proceedings of the 27th International Conference on Very Large Data Bases
6398532616ff68f26d9f42a2;Jim Gray;Erik Riedel,Catharine van Ingen,Jim Gray;A performance study of sequential I/O on windows NTTM4;;Proceedings of the 2nd conference on USENIX Windows NT Symposium - Volume 2
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray,Bob Horst,Mark Walker;Parity striping of disc arrays: low-cost reliable storage with acceptable throughput;;Proceedings of the sixteenth international conference on Very large databases
6398532616ff68f26d9f42a2;Jim Gray;J. Gray;A comparison of the Byzantine agreement problem and the transaction commit problem;;Fault-Tolerant Distributed Computing
6398532616ff68f26d9f42a2;Jim Gray;Hal Berenson,Phil Bernstein,Jim Gray,Jim Melton,Elizabeth O'Neil;A critique of ANSI SQL isolation levels;;Proceedings of the 1995 ACM SIGMOD international conference on Management of data
6398532616ff68f26d9f42a2;Jim Gray;Jim Gray;Benchmark Handbook: For Database and Transaction Processing Systems;;null
f73c5286f3873fa4a0f4bb8f;Philip J. Smith;D. A. Krawczak,Philip J. Smith,Steven J. Shute,Mark H. Chignell;EP-X: A Knowledge-Based System to Aid in Searches of the Environmental Pollution Literature;;CAIA
f73c5286f3873fa4a0f4bb8f;Philip J. Smith;Rebecca Denning,Philip J. Smith;Teaching problem-solving through a cooperative learning environment;;CHI 95 Conference Companion
f73c5286f3873fa4a0f4bb8f;Philip J. Smith;Jodi Heintz Obradovich,Philip J. Smith,Stephanie Guerlain,Jack W. Smith,Sally Rudmann,Larry Sachs,John Svirbley,Melanie Kennedy,Patricia Strohm;Design Concepts for an Instructional Tool: Teaching Abductive Reasoning in Antibody Identification;;CHI Conference Companion
f73c5286f3873fa4a0f4bb8f;Philip J. Smith;Jodi Heintz Obradovich,Philip J. Smith,Stephanie Guerlain,Sally Rudmann,Patricia Strohm,Jack W. Smith,Larry Sachs,Rebecca Denning;The Transfusion Medicine Tutor: Using Expert Systems Technology to Teach Domain-Specific Problem-Solving Skills;;Intelligent Tutoring Systems
